sa_finance1_cocode,sa_company_name,sa_finance1_year,sa_ann_rep_months,sa_fs_format,sa_total_income,sa_sales,sa_prior_period_extra_ordi_inc,sa_prior_period_inc,sa_extra_ordi_inc,sa_tot_inc_net_of_pe,sa_pat,sa_pbdita,sa_pbt,sa_pbit_net_of_peoifi,sa_pat_net_of_pe,sa_pat_net_of_pe_pc_tot_inc_net_of_pe,sa_total_liabilities,sa_non_current_liabilities,sa_long_term_borrowings,sa_current_liabilities,sa_issued_equity_shares,sa_issued_pref_shares,sa_issued_equity_cap,sa_issued_pref_cap,sa_reduct_equity_cap_amt,sa_buyback_amt,sa_issued_equity_shares_in_lakhs,sa_shareholders_funds,sa_debt,sa_total_assets,sa_non_current_assets,sa_current_assets_incl_st_invest_loans,sa_avg_tot_asset_net_miscexp_now_reval,sa_quick_ratio,sa_current_ratio,sa_debt_equity,sa_cf_net_frm_op_activity,sa_cf_generated_frm_op,sa_cf_proceeds_share_issue,sa_year
86445,GARNET INTERNATIONAL LTD.,20020331,12,IGAAP,29.6,16.5,7.4,7.4,,22.2,-12.7,1.8,-12.7,-25.5,-19.9,-89.6396,154.4,,,2.7,4000000.0,,40.0,,,,40.0,115.3,31.4,154.4,,,131.15,25.9333,25.9333,0.2723,-13.9,-13.9,1.4,2001
86445,GARNET INTERNATIONAL LTD.,20030331,12,IGAAP,16.2,8.3,0.6,0.6,,15.6,-12.3,-2.4,-12.3,-16.5,-11.3,-72.4359,116.4,,,1.9,4000000.0,,40.0,,,,40.0,93.8,20.3,116.4,,,132.85,25.8947,25.8947,0.2164,-31.3,-30.8,2.1,2002
86534,GUFIC BIOSCIENCES LTD.,20010331,9,IGAAP,225.4,223.5,0.9,0.9,,224.5,4.6,21.1,5.1,16.3,3.7,1.6481,254.5,,,49.9,7735000.0,,77.4,,,,77.35,87.6,100.0,254.5,,,251.3,0.5088,0.8284,1.1416,5.8,6.3,,2000
86534,GUFIC BIOSCIENCES LTD.,20020331,12,IGAAP,379.2,377.5,1.2,1.2,,378.0,28.6,58.0,33.5,52.6,27.7,7.3280,332.8,,,82.0,7735000.0,,77.4,,,,77.35,104.0,114.8,332.8,,,293.0,0.493,0.7369,1.1038,19.5,20.6,,2001
86534,GUFIC BIOSCIENCES LTD.,20030331,12,IGAAP,429.7,427.3,1.8,1.8,,427.9,24.7,62.0,31.4,55.3,23.1,5.3985,364.3,,,68.0,77350000.0,,77.4,,,,773.5,119.3,138.0,364.3,,,348.0,0.5162,0.9093,1.1567,45.7,45.7,,2002
86597,ADANI PORTS & SPECIAL ECONOMIC ZONE LTD.,20010930,18,IGAAP,,,,,,,,,,,,0,5603.9,,,206.9,140000000.0,,1400.0,,,,1400.0,1811.3,3581.0,5603.9,,,5599.2,0.7028,0.7028,1.977,,,,2000
86597,ADANI PORTS & SPECIAL ECONOMIC ZONE LTD.,20021231,15,IGAAP,586.3,567.6,,,,586.3,24.5,386.1,24.5,268.3,24.5,4.1787,8154.0,,,1344.3,140000000.0,,1400.0,,,,1400.0,1841.0,4965.2,8154.0,,,6874.85,0.0477,0.0477,2.697,1418.1,1418.5,4.0,2001
86604,GUJARAT ALKALIES & CHEMICALS LTD.,20010331,12,IGAAP,7156.1,7014.4,75.1,71.3,3.8,7081.0,-331.0,1854.8,-331.0,977.4,-404.3,-5.7096,14780.4,,,1106.3,45903276.0,,459.0,,,,459.0328,3428.9,9948.7,14780.4,,,14794.2,0.6634,0.779,2.9014,1107.2,1067.4,,2000
86604,GUJARAT ALKALIES & CHEMICALS LTD.,20020331,12,IGAAP,6671.5,6586.6,7.9,4.6,3.3,6663.6,-407.8,1646.0,-407.8,780.4,-400.6,-6.0118,14653.1,,,1055.3,45903276.0,,459.0,,,,459.0328,3092.9,10279.6,14653.1,,,14501.25,0.8249,1.0394,3.3236,1433.9,1379.3,,2001
86604,GUJARAT ALKALIES & CHEMICALS LTD.,20030331,12,IGAAP,7780.3,7633.2,98.7,94.4,4.3,7681.6,280.4,2436.1,532.7,1388.6,196.8,2.5620,15899.1,,,1192.2,45903276.0,,459.0,,,,459.0328,3043.6,8878.2,15899.1,,,15061.25,0.6408,0.7844,2.917,2589.5,2700.2,,2002
86607,AMBUJA CEMENTS LTD.,20010630,12,IGAAP,14841.7,14473.2,117.4,101.8,15.6,14724.3,1929.7,5148.1,2074.9,3536.5,1871.7,12.7116,34918.8,,,2257.8,147277310.0,,1472.8,,,,1472.7731,15210.9,16573.5,34918.8,,,31822.0,0.3151,0.6807,1.0896,4041.0,4108.3,-999.0,2000
86607,AMBUJA CEMENTS LTD.,20020630,12,IGAAP,16285.0,15826.3,36.1,18.6,17.5,16248.9,1789.3,4888.3,2240.5,3105.5,1881.1,11.5768,38576.8,,,1916.5,155332610.0,,1553.3,,,,1553.3261,16003.8,18011.6,38576.8,,,36706.7,0.5565,1.3002,1.1255,2056.6,2209.0,1813.0,2001
86607,AMBUJA CEMENTS LTD.,20030630,12,IGAAP,21103.6,20251.0,87.0,59.0,28.0,21016.6,2220.9,5621.9,2538.3,3008.6,2145.8,10.2100,39444.9,,,1937.1,155455060.0,,1554.6,,,,1554.5506,16121.0,17512.8,39444.9,,,38966.8,0.2307,0.7088,1.0863,3431.5,3681.0,17.3,2002
86609,GUJARAT AMBUJA EXPORTS LTD.,20010331,12,IGAAP,4220.2,4194.2,,,,4220.2,-58.6,153.3,-58.6,109.9,25.3,0.5995,2726.6,,,55.7,29982782.0,,299.8,,,,299.8278,1923.5,735.9,2726.6,,,2719.35,0.5099,1.1618,0.3826,6.1,8.1,148.5,2000
86609,GUJARAT AMBUJA EXPORTS LTD.,20020331,12,IGAAP,5288.6,5261.3,2.3,2.3,,5286.3,28.2,234.5,44.1,122.2,29.7,0.5618,2871.1,,,77.0,29982782.0,,299.8,,,,299.8278,1813.1,683.7,2871.1,,,2798.35,0.4802,1.2214,0.3771,219.6,219.5,,2001
86609,GUJARAT AMBUJA EXPORTS LTD.,20030331,12,IGAAP,6319.0,6280.6,,,,6319.0,110.6,374.9,134.9,172.7,110.7,1.7519,3014.6,,,207.0,23765698.0,,237.6,,62.2,,237.657,1851.0,677.7,3014.6,,,2942.85,0.5047,1.386,0.3661,202.3,207.3,-62.1,2002
86618,GUJARAT APOLLO INDS. LTD.,20010331,12,IGAAP,682.2,677.8,,,,682.2,32.2,80.6,48.3,59.0,32.8,4.8080,542.3,,,143.9,3500000.0,,35.0,,,,35.0,216.0,163.6,542.3,,,495.2,0.6882,0.9962,0.7574,27.1,46.5,,2000
86618,GUJARAT APOLLO INDS. LTD.,20020331,12,IGAAP,640.2,628.1,,,,640.2,33.5,83.9,51.3,57.7,33.5,5.2327,618.5,,,126.4,3500000.0,,35.0,,,,35.0,226.6,237.8,618.5,,,579.85,0.6877,1.1136,1.0494,-37.1,-21.1,,2001
86618,GUJARAT APOLLO INDS. LTD.,20030331,12,IGAAP,985.9,975.5,,,,985.9,59.2,123.0,93.2,95.7,59.5,6.0351,766.4,,,200.7,3500000.0,,35.0,,,,35.0,274.3,258.4,766.4,,,692.15,0.9502,1.252,0.942,-57.7,-24.4,,2002
86620,GUJARAT AQUA INDS. LTD.,20010331,12,IGAAP,2.3,2.0,,,,2.3,-3.2,0.7,-3.2,-1.5,-3.2,-139.1304,33.8,,,0.9,4300000.0,,43.0,,,,43.0,19.1,12.6,33.8,,,33.35,2.0,2.2222,0.6597,-0.2,-0.2,,2000
86620,GUJARAT AQUA INDS. LTD.,20020331,12,IGAAP,2.9,2.9,,,,2.9,-3.3,0.8,-3.3,-1.1,-3.3,-113.7931,32.5,,,0.8,4300000.0,,43.0,,,,43.0,16.0,14.6,32.5,,,32.1,2.1,2.3,0.9125,0.1,0.1,,2001
86620,GUJARAT AQUA INDS. LTD.,20030331,12,IGAAP,6.0,6.0,,,,6.0,-3.7,0.8,-3.7,-1.1,-3.7,-61.6667,30.9,,,1.3,4300000.0,,43.0,,,,43.0,12.7,16.1,30.9,,,30.95,1.4,1.5333,1.2677,1.0,1.0,,2002
86621,GUJARAT ARTH LTD.,20010630,12,IGAAP,0.1,0.1,,,,0.1,-0.2,0.0,-0.2,-0.1,-0.2,-200.0000,50.5,,,,5200000.0,,51.8,,,,52.0,50.1,,50.5,,,,,,0.0,0.1,0.1,,2000
86621,GUJARAT ARTH LTD.,20020331,9,IGAAP,,,,,,,-0.1,0.0,-0.1,-0.1,-0.1,ER,50.4,,,,5200000.0,,51.9,,,,52.0,50.1,,50.4,,,50.1,,,0.0,0.0,0.0,,2001
86621,GUJARAT ARTH LTD.,20030331,12,IGAAP,,,,,,,-0.2,-0.1,-0.2,-0.2,-0.2,ER,50.2,,,0.1,5200000.0,,51.9,,,,52.0,49.9,,50.2,,,50.05,93.0,295.0,0.0,-3.6,-3.6,,2002
86625,HIM TEKNOFORGE LTD.,20010331,12,IGAAP,56.8,56.2,,,,56.8,0.7,6.3,0.9,3.6,0.8,1.4085,53.2,,,15.0,350000.0,,3.5,,,,3.5,15.4,16.5,53.2,,,51.6,0.5599,1.0958,1.0714,4.6,4.9,,2000
86625,HIM TEKNOFORGE LTD.,20020331,12,IGAAP,44.6,42.6,2.0,2.0,,42.6,-2.4,3.3,-2.4,-1.0,-4.4,-10.3286,48.8,,,12.4,350000.0,,3.5,,,,3.5,8.2,20.9,48.8,,,49.65,0.5219,1.0741,2.5488,-1.7,1.0,,2001
86625,HIM TEKNOFORGE LTD.,20030331,12,IGAAP,51.3,50.6,0.4,0.3,0.1,50.9,-1.3,3.7,-2.0,0.8,-1.6,-3.1434,47.6,,,14.1,350000.0,,3.5,,,,3.5,7.7,19.4,47.6,,,45.85,0.5496,1.1718,2.5195,4.7,4.7,,2002
86628,GUJARAT BAUXITE LTD.,20010331,12,IGAAP,,,,,,,-2.5,-1.6,-2.5,-2.4,-2.4,ER,54.3,,,0.3,6900000.0,,69.0,,,,69.0,53.1,,54.3,,,56.8,1.0,3.6667,0.0,0.0,0.0,,2000
86628,GUJARAT BAUXITE LTD.,20020331,12,IGAAP,,,,,,,-2.8,-2.0,-2.8,-2.0,-2.0,ER,52.5,,,1.3,6900000.0,,69.0,,,,69.0,50.9,,52.5,,,52.8,0.2308,0.2308,0.0,0.0,0.0,,2001
86640,GUJARAT BOROSIL LTD. [MERGED],20010331,12,IGAAP,530.3,521.0,1.7,1.7,,528.6,-268.7,16.4,-268.7,-44.4,-270.4,-51.1540,933.0,,,129.7,34362000.0,,343.6,,,,343.62,-562.3,1358.2,933.0,,,933.55,1.0358,1.5881,,-12.2,-12.2,,2000
86640,GUJARAT BOROSIL LTD. [MERGED],20020331,12,IGAAP,752.8,745.2,4.5,2.7,1.8,748.3,-245.4,84.6,-245.4,25.8,-249.9,-33.3957,943.9,,,130.2,34362000.0,,343.6,,,,343.62,-806.6,1611.9,943.9,,,935.7,1.307,1.7894,,7.7,7.7,,2001
86640,GUJARAT BOROSIL LTD. [MERGED],20030331,12,IGAAP,2120.6,740.7,1372.1,1372.1,,748.5,1403.6,1457.9,1403.6,29.8,31.5,4.2084,861.3,,,33.5,68207500.0,,341.0,,171.3,,682.075,573.2,244.4,861.3,,,900.8,2.8235,3.7229,0.4264,87.1,87.0,146.7,2002
86648,G C V SERVICES LTD.,20020331,12,IGAAP,0.4,,,,,0.4,-1.9,-0.3,-1.9,-1.9,-1.9,-475.0000,78.0,,,0.3,10035900.0,,100.4,,,,100.359,75.2,0.1,78.0,,,,32.0,32.0,0.0013,,,,2001
86648,G C V SERVICES LTD.,20030331,12,IGAAP,0.5,0.5,,,,0.5,-1.0,-0.3,-1.0,-0.9,-1.0,-200.0000,77.7,,,0.7,10035900.0,,100.4,,,,100.359,74.7,0.4,77.7,,,75.7,6.5714,14.4286,0.0054,,,,2002
86649,GUJARAT CARBON & INDS. LTD.,20010331,12,IGAAP,254.7,237.7,10.6,10.6,,244.1,30.6,74.9,30.6,42.9,20.0,8.1934,558.5,,,43.3,12380676.0,,123.8,,,,123.8068,133.7,279.2,558.5,,,459.0,2.0688,2.7133,2.0883,49.9,49.9,,2000
86649,GUJARAT CARBON & INDS. LTD.,20020331,12,IGAAP,240.9,227.6,9.4,9.4,,231.5,20.7,51.8,20.7,29.5,11.3,4.8812,450.7,,,41.0,12380676.0,,123.8,,,,123.8068,71.8,251.3,450.7,,,419.7,1.8927,2.6512,3.5,45.7,45.7,,2001
86649,GUJARAT CARBON & INDS. LTD.,20030331,12,IGAAP,210.8,205.6,0.5,,0.5,210.3,-16.2,-0.5,-16.2,-18.1,-16.7,-7.9410,354.1,,,31.0,12380676.0,,123.8,,,,123.8068,46.6,199.2,354.1,,,328.85,2.0435,2.5807,4.2747,52.7,52.7,,2002
86669,GUJARAT CONTAINERS LTD.,20010331,12,IGAAP,141.0,139.5,0.5,,0.5,140.5,1.9,14.5,2.1,9.8,1.4,0.9964,148.2,,,36.7,5000000.0,,47.5,,,,50.0,70.2,40.8,148.2,,,148.05,0.7884,1.2305,0.5812,7.8,8.3,,2000
86669,GUJARAT CONTAINERS LTD.,20020331,12,IGAAP,92.7,92.5,,,,92.7,1.1,13.7,1.3,10.2,1.1,1.1866,141.0,,,11.7,4650000.0,,46.5,,,,46.5,70.1,56.5,141.0,,,144.35,0.7433,1.406,0.806,-6.7,-6.7,0.2,2001
86669,GUJARAT CONTAINERS LTD.,20030331,12,IGAAP,120.4,117.1,3.2,,3.2,117.2,1.0,12.5,1.5,5.9,-2.1,-1.7918,143.8,,,22.3,4650000.0,,46.5,,,,46.5,70.4,48.1,143.8,,,142.25,0.9087,1.7149,0.6832,17.9,18.1,,2002
86675,GUJARAT CRAFT INDS. LTD.,20010331,12,IGAAP,158.0,157.5,,,,158.0,1.0,14.6,1.4,10.7,1.0,0.6329,131.4,,,41.8,3113300.0,,31.1,,,,31.133,37.6,51.0,131.4,,,,0.5467,1.0597,1.3564,13.9,13.9,,2000
86675,GUJARAT CRAFT INDS. LTD.,20020331,12,IGAAP,146.9,146.4,,,,146.9,1.1,15.4,1.4,11.5,1.1,0.7488,138.7,,,33.4,3113300.0,,31.1,,,,31.133,34.9,63.5,138.7,,,134.6,0.5117,1.5084,1.8195,-3.5,-3.4,,2001
86675,GUJARAT CRAFT INDS. LTD.,20030331,12,IGAAP,182.0,181.5,,,,182.0,1.5,13.9,2.7,9.9,1.5,0.8242,141.8,,,44.0,3113300.0,,31.1,,,,31.133,36.6,55.7,141.8,,,139.95,0.5146,1.3896,1.5219,15.1,15.3,,2002
86676,GUJARAT CREDIT CORPN. LTD.,20020331,12,IGAAP,1.4,,0.2,0.2,,1.2,-0.6,0.5,-0.6,-1.4,-0.8,-66.6667,105.6,,,14.7,25000000.0,,85.0,,,,250.0,79.6,10.6,105.6,,,,0.8411,0.9603,0.1332,,,,2001
86676,GUJARAT CREDIT CORPN. LTD.,20030331,12,IGAAP,2.8,2.4,,,,2.8,0.9,1.7,0.9,0.9,0.9,32.1429,128.3,,,28.2,25000000.0,,250.0,,,,250.0,80.1,19.4,128.3,,,116.75,0.4894,0.5319,0.2422,-6.9,-6.9,,2002
86677,MUNJAL AUTO INDS. LTD.,20010331,12,IGAAP,814.6,813.2,0.4,,0.4,814.2,44.0,90.3,44.0,65.8,48.4,5.9445,496.9,,,193.3,13339685.0,380351.0,133.4,38.0,,,133.3969,-105.9,440.5,496.9,,,440.55,0.3162,0.4641,,81.1,86.5,,2000
86677,MUNJAL AUTO INDS. LTD.,20020331,12,IGAAP,1239.6,1228.7,9.5,8.2,1.3,1230.1,119.4,261.9,184.0,198.9,110.2,8.9586,756.0,,,218.8,13339685.0,380351.0,133.6,38.0,,,133.3969,97.2,405.1,756.0,,,623.4,0.6417,0.892,6.8429,135.2,141.5,,2001
86677,MUNJAL AUTO INDS. LTD.,20030331,12,IGAAP,1477.6,1472.4,1.9,0.9,1.0,1475.7,132.4,306.6,226.6,250.5,138.2,9.3650,783.1,,,196.5,13339685.0,,133.6,,,,133.3969,156.4,335.0,783.1,,,767.35,0.7064,0.9507,2.1419,282.0,297.9,-38.1,2002
86679,GUJARAT CYPROMET LTD.,20010331,12,IGAAP,587.6,577.1,9.9,9.9,,577.7,-25.1,96.2,-25.1,57.6,-34.9,-6.0412,970.5,,,57.4,12000100.0,,120.0,,,,120.001,124.7,786.8,970.5,,,917.2,0.7418,1.3859,6.3095,-43.6,-43.6,,2000
86679,GUJARAT CYPROMET LTD.,20020630,15,IGAAP,585.5,584.3,,,,585.5,-164.7,20.6,-164.7,-8.4,-164.5,-28.0956,1006.7,,,66.2,12000100.0,,120.0,,,,120.001,-40.0,972.3,1006.7,,,988.6,0.6104,1.3436,,-6.4,1.9,,2001
86679,GUJARAT CYPROMET LTD.,20030331,9,IGAAP,,,,,,,,,,,,0,9316.3,,,264.6,163095352.0,,1631.0,,,,1630.9535,3268.8,5775.4,9316.3,,,5157.75,0.4306,0.7643,1.7668,20.7,20.7,,2002
86702,GUJARAT FILAMENTS LTD.,20010331,12,IGAAP,0.1,,,,,0.1,-76.9,-4.6,-76.9,-45.6,-74.5,-74500.0000,60.5,,,17.2,10115468.0,,101.2,,,,101.1547,-118.1,152.7,60.5,,,84.7,0.0549,0.2839,,-0.1,-0.1,,2000
86702,GUJARAT FILAMENTS LTD.,20030331,12,IGAAP,,,,,,,-49.8,-0.8,-49.8,-5.8,-49.8,ER,47.6,,,19.4,10115468.0,,101.2,,,,101.1547,-209.9,231.3,47.6,,,,0.0038,0.4771,,-0.9,-0.9,,2002
86708,G F L LTD.,20010331,12,IGAAP,1379.0,1269.4,8.9,6.7,2.2,1370.1,257.1,444.6,334.6,299.5,250.1,18.2541,2347.0,,,144.6,11578000.0,,115.8,,,,115.78,2124.4,,2347.0,,,2233.45,3.1456,4.6015,0.0,153.2,257.0,,2000
86708,G F L LTD.,20020331,12,IGAAP,1392.3,1255.8,12.9,11.4,1.5,1379.4,310.7,443.5,393.2,288.0,310.2,22.4880,2855.3,,,169.6,11578000.0,,115.8,,,,115.78,2580.7,20.0,2855.3,,,2601.15,1.5059,2.624,0.0077,329.7,401.2,,2001
86708,G F L LTD.,20030331,12,IGAAP,1586.1,1384.6,5.1,4.6,0.5,1581.0,333.7,534.6,439.2,307.7,329.4,20.8349,3191.0,,,139.8,11578000.0,,115.8,,,,115.78,2961.1,,3191.0,,,3023.15,2.0353,3.4313,0.0,279.9,385.2,,2002
86710,GUJARAT FOILS LTD.,20010331,12,IGAAP,302.2,302.2,,,,302.2,4.3,8.7,4.7,6.8,4.3,1.4229,108.4,,,29.0,8201870.0,,82.0,,,,82.0187,64.4,11.4,108.4,,,101.7,1.272,1.8132,0.177,8.6,8.7,,2000
86710,GUJARAT FOILS LTD.,20020331,12,IGAAP,385.2,385.2,,,,385.2,4.7,8.4,5.3,6.4,4.7,1.2201,142.1,,,51.8,8201870.0,,82.0,,,,82.0187,64.9,17.4,142.1,,,123.25,1.1165,1.8853,0.2681,-4.7,-4.6,,2001
86710,GUJARAT FOILS LTD.,20030331,12,IGAAP,486.6,486.6,,,,486.6,4.8,8.5,5.3,6.4,4.8,0.9864,168.3,,,75.1,8201870.0,,65.7,,,,82.0187,69.7,15.9,168.3,,,153.65,1.141,1.4546,0.2281,3.2,3.3,,2002
86720,GUJARAT GAS CO. LTD. [MERGED],20011231,12,IGAAP,3819.9,3642.0,1.3,1.3,,3818.6,590.6,1156.1,901.6,875.0,605.6,15.8592,4721.0,,,329.9,12825000.0,,128.3,,,,128.25,1248.2,1259.2,4721.0,,,4273.7,1.4993,1.5153,1.0088,906.1,1142.9,,2000
86720,GUJARAT GAS CO. LTD. [MERGED],20021231,12,IGAAP,4219.0,4026.1,30.2,30.2,,4188.8,537.5,1117.8,874.7,800.5,509.8,12.1706,5477.3,,,624.9,12825000.0,,128.3,,,,128.25,1624.5,1282.5,5477.3,,,5090.9,0.7988,0.8121,0.7895,957.0,1325.1,,2001
86720,GUJARAT GAS CO. LTD. [MERGED],20031231,12,IGAAP,5319.3,5163.1,41.7,41.7,,5277.6,644.5,1172.7,966.3,864.8,623.5,11.8141,5617.1,,,663.0,12825000.0,,128.3,,,,128.25,2037.9,533.8,5617.1,,,5487.5,0.8281,0.8388,0.2619,661.0,1099.1,,2002
86723,PIRAMAL GLASS PVT. LTD.,20010331,12,IGAAP,2618.6,2586.9,,,,2618.6,178.8,867.7,193.7,544.6,179.2,6.8434,5722.9,,,278.9,17300000.0,4000000.0,173.0,400.0,,,173.0,2037.8,3664.2,5722.9,,,5618.8,0.245,0.4712,2.2373,,,,2000
86723,PIRAMAL GLASS PVT. LTD.,20020331,12,IGAAP,2537.4,2491.6,,,,2537.4,92.9,855.1,109.8,474.1,93.1,3.6691,5999.6,,,254.4,17300000.0,1550000.0,173.0,155.0,,,173.0,1783.6,3873.8,5999.6,,,5835.0,0.1602,0.2999,2.3786,779.6,806.3,-245.0,2001
86729,G H C L LTD.,20010331,12,IGAAP,4167.2,4084.7,10.8,10.8,,4156.4,271.2,950.2,301.4,582.7,262.7,6.3204,5290.3,,,719.7,93250400.0,10000000.0,932.5,100.0,,,932.504,2638.6,1735.4,5290.3,,,5406.0,0.7937,1.1357,0.6836,1119.7,1192.2,,2000
86729,G H C L LTD.,20020331,12,IGAAP,4697.0,4657.8,3.9,3.3,0.6,4693.1,452.6,1125.4,496.4,772.8,456.3,9.7228,5621.3,,,1112.6,93250400.0,,932.5,,,,932.504,2043.1,1392.0,5621.3,,,5360.2,0.4673,0.869,0.6813,985.6,1034.6,-100.0,2001
86729,G H C L LTD.,20030331,12,IGAAP,4958.7,4905.4,8.5,8.5,,4950.2,462.5,1046.2,501.4,676.6,465.4,9.4016,5580.4,,,1200.8,95088411.0,,950.9,,,,950.8841,2043.8,1186.4,5580.4,,,5478.75,0.4076,0.8321,0.5805,828.7,920.9,,2002
86737,GUJARAT HOTELS LTD.,20010331,12,IGAAP,27.0,9.8,,,,27.0,6.7,13.1,11.7,-5.2,6.9,25.5556,66.9,,,1.0,3787515.0,,37.9,,,,37.8751,61.7,,66.9,,,65.7,1.4615,1.4615,0.0,9.5,9.6,,2000
86737,GUJARAT HOTELS LTD.,20020331,12,IGAAP,25.2,8.9,0.3,0.3,,24.9,6.4,11.5,10.3,-6.0,6.1,24.4980,69.1,,,1.3,3787515.0,,37.9,,,,37.8751,55.1,,69.1,,,68.0,8.3137,8.3137,0.0,35.5,38.6,,2001
86737,GUJARAT HOTELS LTD.,20030331,12,IGAAP,30.2,12.2,,,,30.2,8.3,14.7,13.5,-4.5,8.3,27.4834,74.5,,,2.1,3787515.0,,37.9,,,,37.8751,59.1,,74.5,,,71.8,6.8906,6.8906,0.0,5.2,9.8,,2002
86741,DIVINE MULTIMEDIA (INDIA) LTD.,20030331,12,IGAAP,0.1,0.1,,,,0.1,-2.1,-0.2,-2.1,-2.1,-2.1,-2100.0000,38.3,,,0.1,5290000.0,,52.9,,,,52.9,26.6,4.1,38.3,,,,0.0,0.0,0.1541,,,,2002
86750,GUJARAT INDUSTRIES POWER CO. LTD.,20010331,12,IGAAP,7131.1,7033.4,14.9,,14.9,7116.2,156.2,3621.3,169.8,2202.0,141.3,1.9856,22927.7,,,2391.3,110810012.0,7500000.0,1108.1,750.0,,,1108.1001,4539.8,16675.1,22927.7,,,22372.3,0.5248,0.618,4.4,1912.1,1919.7,-1.3,2000
86750,GUJARAT INDUSTRIES POWER CO. LTD.,20020331,12,IGAAP,7431.4,7036.4,294.7,22.8,271.9,7136.7,263.9,4277.6,284.6,2441.2,-30.7,-0.4302,22613.8,,,2656.7,110810012.0,2995000.0,1108.1,299.5,,,1108.1001,4333.7,15873.9,22613.8,,,22722.85,0.6683,0.77,3.9348,3381.8,3432.2,-450.5,2001
86750,GUJARAT INDUSTRIES POWER CO. LTD.,20030331,12,IGAAP,8486.1,8237.6,91.7,46.5,45.2,8394.4,232.0,4118.6,416.2,2468.3,140.6,1.6749,20802.6,,,2157.2,110810012.0,2495000.0,1108.1,249.5,,,1108.1001,4512.4,14215.1,20802.6,,,21690.55,0.366,0.4868,3.3346,6244.0,6212.4,-50.0,2002
86756,GUJARAT INJECT (KERALA) LTD.,20010331,12,IGAAP,21.5,20.8,0.7,0.7,,20.8,-19.1,-0.6,-19.1,-6.4,-19.7,-94.7115,79.4,,,7.9,4899000.0,,49.0,,,,48.99,-88.0,158.1,79.4,,,,0.2134,0.4329,,-1.4,-1.4,,2000
86756,GUJARAT INJECT (KERALA) LTD.,20020630,15,IGAAP,14.6,14.6,,,,14.6,-28.0,-1.5,-28.0,-8.8,-27.5,-188.3562,74.8,,,6.2,4899000.0,,49.0,,,,48.99,-115.3,183.1,74.8,,,76.0,0.0592,0.2544,,-2.0,-2.0,,2001
86756,GUJARAT INJECT (KERALA) LTD.,20030630,12,IGAAP,17.2,17.2,,,,17.2,-20.7,0.9,-20.7,-4.3,-20.5,-119.1860,74.6,,,5.9,4899000.0,,49.0,,,,48.99,-135.5,203.9,74.6,,,74.15,0.0856,0.2246,,-1.9,-1.9,,2002
86763,GUJARAT INTRUX LTD.,20010331,12,IGAAP,65.1,65.1,,,,65.1,2.1,7.2,2.1,5.6,2.1,3.2258,68.8,,,12.7,3470400.0,,34.7,,,,34.704,21.5,33.1,68.8,,,64.1,0.9771,1.2557,1.5395,0.0,0.0,,2000
86763,GUJARAT INTRUX LTD.,20020331,12,IGAAP,77.5,77.5,,,,77.5,2.8,7.5,3.1,9.0,5.9,7.6129,64.8,,,9.6,3470400.0,,34.7,,,,34.704,24.4,29.4,64.8,,,66.65,1.1579,1.443,1.2049,5.8,6.4,,2001
86763,GUJARAT INTRUX LTD.,20030331,12,IGAAP,92.4,92.2,0.2,0.2,,92.2,12.8,17.9,13.9,15.9,12.6,13.6659,76.4,,,10.9,3470400.0,,34.7,,,,34.704,38.2,25.8,76.4,,,70.55,1.326,1.663,0.6754,6.7,7.4,0.9,2002
86764,GUJARAT INVESTA LTD.,20010331,12,IGAAP,3.0,0.3,,,,3.0,0.2,2.1,0.3,-1.1,0.2,6.6667,63.3,,,0.1,6008900.0,,60.1,,,,60.089,62.4,,63.3,,,62.4,46.5,134.0,0.0,4.1,4.2,,2000
86764,GUJARAT INVESTA LTD.,20020331,12,IGAAP,3.7,0.3,,,,3.7,0.4,2.0,0.5,-1.7,0.6,16.2162,64.2,,,0.2,6008900.0,,60.1,,,,60.089,63.0,0.4,64.2,,,63.15,20.6667,50.3333,0.0063,,,,2001
86764,GUJARAT INVESTA LTD.,20030331,12,IGAAP,23.1,20.4,,,,23.1,0.2,1.8,0.3,-1.5,0.2,0.8658,65.0,,,1.2,6008900.0,,60.1,,,,60.089,63.4,,65.0,,,64.2,10.6154,19.6923,0.0,5.7,5.8,,2002
86769,GUJARAT J H M HOTELS LTD.,20010331,12,IGAAP,85.0,84.8,,,,85.0,-1.4,22.3,-1.4,12.0,-1.1,-1.2941,149.7,,,23.7,6773250.0,,67.7,,,,67.7325,21.3,101.3,149.7,,,153.3,0.1581,0.2364,4.7559,20.5,20.5,,2000
86769,GUJARAT J H M HOTELS LTD.,20020331,12,IGAAP,112.9,110.8,1.9,1.9,,111.0,-12.6,38.4,-16.9,-6.6,-14.3,-12.8829,131.5,,,18.1,6773250.0,,67.7,,,,67.7325,15.4,93.6,131.5,,,140.6,0.2704,0.3664,6.0779,25.4,25.4,,2001
86769,GUJARAT J H M HOTELS LTD.,20030331,12,IGAAP,159.3,157.5,1.6,1.3,0.3,157.7,25.0,48.5,25.0,33.1,23.4,14.8383,152.4,,,30.4,6773250.0,,67.7,,,,67.7325,40.4,75.5,152.4,,,141.95,0.4588,0.5638,1.8688,47.5,47.8,,2002
