sa_finance1_cocode,sa_company_name,sa_finance1_year,sa_ann_rep_months,sa_fs_format,sa_total_income,sa_sales,sa_prior_period_extra_ordi_inc,sa_prior_period_inc,sa_extra_ordi_inc,sa_tot_inc_net_of_pe,sa_pat,sa_pbdita,sa_pbt,sa_pbit_net_of_peoifi,sa_pat_net_of_pe,sa_pat_net_of_pe_pc_tot_inc_net_of_pe,sa_total_liabilities,sa_non_current_liabilities,sa_long_term_borrowings,sa_current_liabilities,sa_issued_equity_shares,sa_issued_pref_shares,sa_issued_equity_cap,sa_issued_pref_cap,sa_reduct_equity_cap_amt,sa_buyback_amt,sa_issued_equity_shares_in_lakhs,sa_shareholders_funds,sa_debt,sa_total_assets,sa_non_current_assets,sa_current_assets_incl_st_invest_loans,sa_avg_tot_asset_net_miscexp_now_reval,sa_quick_ratio,sa_current_ratio,sa_debt_equity,sa_cf_net_frm_op_activity,sa_cf_generated_frm_op,sa_cf_proceeds_share_issue,sa_year
79550,GATEWAY DISTRIPARKS LTD.,20100331,12,IGAAP,1674.9,1612.2,52.1,52.1,,1622.8,772.1,904.5,719.7,679.9,724.1,44.6204,7753.2,,,91.2,107904901.0,,1079.0,,,,1079.049,6684.1,158.9,7753.2,,,7547.05,0.968,0.968,0.0238,727.8,843.7,18.3,2009
79600,GATI LTD.,20080630,12,IGAAP,5776.0,5522.3,181.6,,181.6,5594.4,237.8,729.9,314.4,329.5,56.2,1.0046,6218.6,,,489.0,84655330.0,,169.3,,,,846.5533,2968.6,2238.3,6218.6,,,5066.5,1.1544,1.1695,0.754,-253.3,-190.9,1506.0,2007
79600,GATI LTD.,20090630,12,IGAAP,6332.6,6182.5,15.3,15.3,,6317.3,-150.6,603.5,-137.7,209.0,-164.0,-2.5960,8134.2,,,361.6,84876050.0,,169.8,,,,848.7605,2680.7,4701.1,8134.2,,,7093.35,0.6734,0.6928,1.7537,200.0,206.6,0.4,2008
79600,GATI LTD.,20100630,12,IGAAP,7556.0,7449.1,,,,7556.0,151.1,864.1,191.5,481.3,153.9,2.0368,8488.6,,,477.4,85154900.0,,170.3,,,,851.549,2940.7,4537.9,8488.6,,,8225.1,0.5696,0.6021,1.5431,406.0,487.8,8.7,2009
79723,GAURAV MERCANTILES LTD.,20080331,12,IGAAP,3.8,,,,,3.8,1.5,2.7,1.8,-1.3,1.5,39.4737,47.3,,,2.2,2000000.0,,20.0,,,,20.0,40.1,4.0,47.3,,,48.8,4.6271,4.6271,0.0998,-23.0,-22.5,,2007
79723,GAURAV MERCANTILES LTD.,20090331,12,IGAAP,2.3,,,,,2.3,1.2,1.9,1.5,-0.6,1.2,52.1739,44.5,,,1.5,2000000.0,,20.0,,,,20.0,41.3,0.7,44.5,,,45.9,9.9524,9.9524,0.0169,,,,2008
79723,GAURAV MERCANTILES LTD.,20100331,12,IGAAP,4.1,,3.7,,3.7,0.4,1.8,3.1,2.5,-1.2,-1.9,-475.0000,45.4,,,0.4,2000000.0,,20.0,,,,20.0,43.1,0.4,45.4,,,44.95,12.7333,12.7333,0.0093,1.2,2.0,,2009
80013,GAYATRI PROJECTS LTD.,20080331,12,IGAAP,7578.1,7534.3,,,,7578.1,393.0,1105.2,604.3,905.0,400.5,5.2850,7484.0,,,2299.5,10104761.0,,101.0,,,,101.0476,1791.7,3101.9,7484.0,,,6268.4,0.3464,0.4435,1.7313,597.9,807.6,39.6,2007
80013,GAYATRI PROJECTS LTD.,20090331,12,IGAAP,10110.0,10045.9,,,,10110.0,413.2,1197.0,631.4,938.9,416.2,4.1167,9086.2,,,3014.6,10104761.0,,101.0,,,,101.0476,2157.5,3607.5,9086.2,,,8285.1,0.4742,0.5886,1.6721,490.3,712.4,,2008
80013,GAYATRI PROJECTS LTD.,20100331,12,IGAAP,12566.9,12524.9,,,,12566.9,490.9,1522.4,767.5,1322.4,533.5,4.2453,12885.2,,,3738.6,11104761.0,,111.0,,,,111.0476,2804.1,6085.7,12885.2,,,10985.7,0.601,0.6888,2.1703,-424.2,-132.8,220.6,2009
80021,GAYATRI BIOORGANICS LTD.,20080331,12,IGAAP,500.5,426.8,73.5,,73.5,427.0,53.5,82.6,53.7,-18.9,-19.9,-4.6604,434.8,,,47.3,43399990.0,3838135.0,434.0,383.8,,,433.9999,365.4,394.6,434.8,,,420.9,1.4727,2.2773,,-62.8,10.9,568.8,2007
80021,GAYATRI BIOORGANICS LTD.,20090331,12,IGAAP,501.3,499.1,,,,501.3,-33.5,2.2,-33.3,-28.6,-33.5,-6.6826,463.7,,,73.7,43399990.0,3838135.0,434.0,383.8,,,433.9999,331.8,427.7,463.7,,,449.25,1.09,1.7575,,-22.6,-22.4,,2008
80021,GAYATRI BIOORGANICS LTD.,20100331,12,IGAAP,639.9,638.3,,,,639.9,14.9,53.6,14.9,21.9,14.9,2.3285,611.0,,,98.4,43399990.0,3838135.0,434.0,383.8,,,433.9999,346.8,474.3,611.0,,,537.35,1.0124,2.0801,,3.2,3.2,,2009
80028,GAYATRI TISSUE & PAPERS LTD.,20080331,12,IGAAP,293.6,293.6,,,,293.6,1.6,2.4,2.4,2.4,1.6,0.5450,27.1,,,3.6,1500000.0,,15.0,,,,15.0,20.8,1.8,27.1,,,26.65,0.5111,0.5111,0.0865,0.3,0.4,,2007
80028,GAYATRI TISSUE & PAPERS LTD.,20090331,12,IGAAP,33.0,33.0,,,,33.0,0.2,0.5,0.5,0.5,0.2,0.6061,29.3,,,5.4,1500000.0,,15.0,,,,15.0,21.1,1.8,29.3,,,28.2,0.7656,0.7656,0.0853,1.5,1.6,,2008
80028,GAYATRI TISSUE & PAPERS LTD.,20100331,12,IGAAP,40.9,40.9,,,,40.9,1.0,1.6,1.6,1.8,1.2,2.9340,26.0,,,0.5,1500000.0,,15.0,,,,15.0,22.1,1.9,26.0,,,27.65,2.45,2.45,0.086,-0.1,0.1,,2009
80085,GAZI FINANCIAL SERVICES & INVESTMENTS LTD.,20080331,12,IGAAP,,,,,,,-0.1,-0.1,-0.1,-0.1,-0.1,ER,37.9,,,5.5,5600000.0,,56.0,,,,56.0,32.4,,37.9,,,42.85,6.7636,6.7636,0.0,0.1,0.1,,2007
80085,GAZI FINANCIAL SERVICES & INVESTMENTS LTD.,20090331,12,IGAAP,0.2,,,,,0.2,0.0,0.0,0.0,-0.2,0.0,0.0000,32.5,,,0.1,5600000.0,,56.0,,,,56.0,32.4,,32.5,,,35.2,317.0,317.0,0.0,0.2,0.2,,2008
80085,GAZI FINANCIAL SERVICES & INVESTMENTS LTD.,20100331,12,IGAAP,1.0,,,,,1.0,0.3,0.6,0.4,-0.6,0.3,30.0000,33.4,,,0.6,5600000.0,,56.0,,,,56.0,32.7,,33.4,,,32.95,53.3333,53.3333,0.0,0.5,0.5,,2009
80089,G C C L INFRASTRUCTURE & PROJECTS LTD.,20080331,12,IGAAP,0.1,,,,,0.1,-0.1,0.0,-0.1,-0.1,-0.1,-100.0000,57.7,,,0.1,6005500.0,,60.1,,,,60.055,57.6,,57.7,,,57.8,224.0,224.0,0.0,-0.2,-0.2,,2007
80089,G C C L INFRASTRUCTURE & PROJECTS LTD.,20090331,12,IGAAP,5.2,5.2,,,,5.2,0.3,0.5,0.5,0.5,0.3,5.7692,58.3,,,0.3,6005500.0,,60.1,,,,60.055,57.9,,58.3,,,58.0,65.5,65.5,0.0,-1.1,-1.3,,2008
80089,G C C L INFRASTRUCTURE & PROJECTS LTD.,20100331,12,IGAAP,,,,,,,-0.2,-0.1,-0.2,-0.1,-0.2,ER,57.9,,,0.1,6005500.0,,60.1,,,,60.055,57.7,,57.9,,,58.1,125.5,125.5,0.0,0.5,0.7,,2009
80152,ATLAS JEWELLERY INDIA LTD.,20080331,12,IGAAP,1.8,0.6,0.1,0.1,,1.7,1.1,1.1,1.1,-0.1,1.0,58.8235,23.9,,,14.0,4347800.0,,43.5,,,,43.478,9.7,0.2,23.9,,,,0.3857,0.3857,0.0206,,,,2007
80152,ATLAS JEWELLERY INDIA LTD.,20090331,12,IGAAP,5.3,1.0,3.7,3.6,0.1,1.6,5.1,5.2,5.1,0.8,1.4,87.5000,25.5,,,10.6,4347800.0,,43.5,,,,43.478,14.9,,25.5,,,24.7,0.3774,0.3774,0.0,,,,2008
80152,ATLAS JEWELLERY INDIA LTD.,20100331,12,IGAAP,1.6,,,,,1.6,1.4,1.5,1.4,-0.2,1.4,87.5000,26.9,,,10.6,4347800.0,,43.5,,,,43.478,16.3,,26.9,,,26.2,0.1321,0.1321,0.0,0.0,0.0,,2009
80166,GEE GEE GRANITES LTD.,20080331,12,IGAAP,0.3,,0.2,0.2,,0.1,-1.1,-0.4,-1.1,-1.3,-1.2,-1200.0000,13.9,,,2.7,4500000.0,,45.0,,,,45.0,-4.2,11.5,13.9,,,19.0,4.6296,4.6296,,3.4,3.5,,2007
80166,GEE GEE GRANITES LTD.,20090331,12,IGAAP,1.7,,1.7,1.7,,0.0,-0.3,0.4,-0.3,-2.0,-2.0,ER,2.7,,,0.2,4500000.0,,45.0,,,,45.0,-4.5,3.0,2.7,,,8.3,2.0,2.0,,8.7,8.7,,2008
80166,GEE GEE GRANITES LTD.,20100331,12,IGAAP,0.5,,0.1,,0.1,0.4,0.0,0.2,0.0,-0.5,-0.1,-25.0000,1.3,,,1.8,4500000.0,,45.0,,,,45.0,-4.5,,1.3,,,2.0,0.6667,0.6667,,1.3,1.3,,2009
80189,GEE KAY TEXTILES LTD.,20080331,12,IGAAP,119.3,119.3,,,,119.3,-10.2,-8.8,-10.2,-9.9,-10.2,-8.5499,53.0,,,72.7,5385100.0,,53.9,,,,53.851,-168.3,148.6,53.0,,,39.2,0.1884,0.3301,,,,,2007
80189,GEE KAY TEXTILES LTD.,20090331,12,IGAAP,13.4,13.4,,,,13.4,-0.3,0.8,-0.3,-0.2,-0.3,-2.2388,48.9,,,68.9,5385100.0,,53.9,,,,53.851,-168.6,148.6,48.9,,,50.95,0.4078,0.4078,,,,,2008
80189,GEE KAY TEXTILES LTD.,20100331,12,IGAAP,,,,,,,-1.1,-0.2,-1.1,-1.1,-1.1,ER,28.9,,,51.9,5385100.0,,53.9,,,,53.851,-169.7,146.7,28.9,,,38.9,0.2601,0.2601,,,,,2009
80221,NILA SPACES LTD.,20080331,12,IGAAP,0.1,,,,,0.1,0.0,0.0,0.0,-0.1,0.0,0.0000,0.4,,,,64500.0,,0.6,,,,0.645,0.4,,0.4,,,0.35,,,0.0,,,,2007
80221,NILA SPACES LTD.,20090331,12,IGAAP,,,,,,,,,,,,0,0.4,,,,64500.0,,0.6,,,,0.645,0.4,,0.4,,,0.4,,,0.0,,,,2008
80221,NILA SPACES LTD.,20100331,12,IGAAP,0.1,,,,,0.1,0.0,0.0,0.0,-0.1,0.0,0.0000,0.4,,,,64500.0,,0.6,,,,0.645,0.4,,0.4,,,0.4,,,0.0,,,,2009
80241,GEEFCEE FINANCE LTD.,20080331,12,IGAAP,22.1,,,,,22.1,20.7,20.7,20.7,-1.4,20.7,93.6652,643.6,,,,10944250.0,,109.4,,,,109.4425,643.6,,643.6,,,642.8,,,0.0,-284.8,-284.8,,2007
80241,GEEFCEE FINANCE LTD.,20090331,12,IGAAP,1.1,,,,,1.1,0.1,0.1,0.1,-1.0,0.1,9.0909,643.8,,,0.1,10944250.0,,109.4,,,,109.4425,643.7,,643.8,,,643.7,1355.0,3525.0,0.0,14.7,14.7,,2008
80241,GEEFCEE FINANCE LTD.,20100331,12,IGAAP,0.7,,,,,0.7,0.0,0.0,0.0,-0.7,0.0,0.0000,643.8,,,0.1,10944250.0,,109.4,,,,109.4425,643.7,,643.8,,,643.8,1958.0,3778.0,0.0,-2.8,-2.8,,2009
80249,SIGRUN HOLDINGS LTD.,20080331,12,IGAAP,0.1,0.1,,,,0.1,-0.5,-0.2,-0.4,-0.3,-0.5,-500.0000,23.9,,,0.1,4966200.0,,49.7,,,,49.662,23.8,,23.9,,,24.05,37.0,38.0,0.0,-0.3,-0.3,,2007
80249,SIGRUN HOLDINGS LTD.,20090331,12,IGAAP,0.1,,,,,0.1,-2.0,-1.7,-2.0,-1.9,-2.0,-2000.0000,863.9,,,0.8,13585028.0,8618828.0,135.9,86.2,,,135.8503,863.0,86.2,863.9,,,443.9,3.6667,3.6667,0.111,-1.4,-1.4,841.2,2008
80249,SIGRUN HOLDINGS LTD.,20100331,12,IGAAP,19.5,,2.8,,2.8,16.7,4.3,5.0,2.5,-14.5,1.5,8.9820,3645.1,,,6.2,535240220.0,,535.2,,,,5352.4022,3631.3,7.2,3645.1,,,2254.5,3.1061,3.1061,0.002,-229.5,-231.3,2764.1,2009
80259,GEEKAY WIRES LTD.,20080331,12,IGAAP,267.5,264.0,1.1,1.1,,266.4,22.0,20.9,15.4,15.4,20.9,7.8453,149.5,,,40.6,5000000.0,,50.0,,,,50.0,32.4,26.8,149.5,,,105.3,1.0913,1.2605,0.8272,,,,2007
80259,GEEKAY WIRES LTD.,20090331,12,IGAAP,214.5,209.1,0.1,0.1,,214.4,6.4,16.6,9.2,9.1,6.3,2.9384,153.4,,,41.5,5000000.0,,50.0,,,,50.0,38.6,20.2,153.4,,,104.6,0.9698,1.0765,0.5233,,,,2008
80259,GEEKAY WIRES LTD.,20100331,12,IGAAP,198.3,193.2,,,,198.3,3.2,16.3,6.3,9.0,3.2,1.6137,197.4,,,35.8,5000000.0,,50.0,,,,50.0,41.8,66.2,197.4,,,128.5,0.6942,0.9099,1.5837,,,,2009
80442,GEM CABLES & CONDUCTORS LTD.,20080331,12,IGAAP,32.6,32.6,,,,32.6,-8.4,2.0,-8.3,-7.6,-8.0,-24.5399,406.9,,,285.3,6863750.0,,68.6,,,,68.6375,-145.7,266.7,406.9,,,410.95,0.7001,0.7018,,-4.2,-4.2,,2007
80442,GEM CABLES & CONDUCTORS LTD.,20090331,12,IGAAP,28.7,15.8,12.8,,12.8,15.9,-31.4,9.6,-31.3,-13.2,-44.1,-277.3585,419.7,,,256.1,6863750.0,,68.6,,,,68.6375,-176.5,340.1,419.7,,,413.0,0.6082,0.61,,68.1,68.1,,2008
80442,GEM CABLES & CONDUCTORS LTD.,20100331,12,IGAAP,36.9,6.3,30.5,30.5,,6.4,-13.7,21.6,-13.7,-44.0,-44.2,-690.6250,407.2,,,263.3,6863750.0,,68.6,,,,68.6375,-190.3,334.2,407.2,,,413.45,0.6077,0.6094,,5.3,5.3,,2009
80487,GEM SPINNERS INDIA LTD.,20080331,12,IGAAP,1060.4,1045.8,,,,1060.4,-16.9,62.7,-17.8,8.4,-16.9,-1.5937,946.6,,,453.8,41371990.0,,206.9,,,,413.7199,52.6,438.1,946.6,,,881.7,0.5787,0.9582,8.3289,62.2,61.8,,2007
80487,GEM SPINNERS INDIA LTD.,20090331,12,IGAAP,1050.2,1042.6,,,,1050.2,-59.7,8.6,-62.2,-30.5,-59.7,-5.6846,773.0,,,370.6,41371990.0,,206.9,,,,413.7199,-6.7,404.9,773.0,,,858.6,0.5333,0.8854,,83.7,83.2,,2008
80487,GEM SPINNERS INDIA LTD.,20100331,12,IGAAP,957.8,942.5,,,,957.8,-63.2,7.5,-65.8,-41.3,-63.2,-6.5985,739.3,,,388.5,41371990.0,,206.9,,,,413.7199,-69.1,416.0,739.3,,,755.55,0.5159,0.825,,28.9,28.2,,2009
80522,GEMINI COMMUNICATION LTD.,20080331,12,IGAAP,2107.5,2018.7,,,,2107.5,257.4,610.6,331.9,409.0,257.4,12.2135,3176.2,,,247.8,19436000.0,,97.2,,,,194.36,873.8,1960.5,3176.2,,,2169.45,1.6742,1.8961,2.2436,-1.4,20.4,,2007
80522,GEMINI COMMUNICATION LTD.,20090331,12,IGAAP,2036.1,1956.0,,,,2036.1,5.8,562.7,53.2,220.6,5.8,0.2849,3606.6,,,614.3,97180000.0,,97.2,,,,971.8,873.9,2001.4,3606.6,,,3391.4,1.646,1.8834,2.2902,292.2,333.6,,2008
80522,GEMINI COMMUNICATION LTD.,20100331,12,IGAAP,2141.5,2137.2,,,,2141.5,83.5,623.5,152.9,391.9,83.5,3.8991,4519.0,,,1030.4,100142900.0,,100.1,,,,1001.429,1035.4,2277.0,4519.0,,,4062.8,1.3388,1.5645,2.1992,166.0,176.3,53.4,2009
80629,GEMSTONE INVESTMENTS LTD.,20080331,12,IGAAP,2.8,,,,,2.8,1.7,1.8,1.8,-1.0,1.7,60.7143,32.9,,,0.7,3000000.0,,30.0,,,,30.0,30.6,,32.9,,,31.6,1.0435,1.0435,0.0,-10.6,-10.5,,2007
80629,GEMSTONE INVESTMENTS LTD.,20090331,12,IGAAP,7.5,,,,,7.5,-0.7,6.0,-0.7,-1.5,-0.7,-9.3333,188.5,,,58.3,4925000.0,,49.3,,,,49.25,130.1,,188.5,,,110.7,0.0925,0.0925,0.0,-97.7,-97.7,100.1,2008
80629,GEMSTONE INVESTMENTS LTD.,20100331,12,IGAAP,18.4,,,,,18.4,4.1,15.3,5.7,-3.1,4.1,22.2826,280.5,,,73.2,7475000.0,,74.8,,,,74.75,204.5,1.1,280.5,,,234.5,0.3672,0.3672,0.0054,-49.7,-48.1,70.3,2009
80856,GENESYS INTERNATIONAL CORPN. LTD.,20080331,12,IGAAP,475.3,471.6,,,,475.3,145.6,186.5,152.0,153.0,145.7,30.6543,541.4,,,52.3,11568756.0,,115.7,,,,115.6876,378.2,50.2,541.4,,,453.75,1.6213,1.6213,0.1327,49.5,51.7,,2007
80856,GENESYS INTERNATIONAL CORPN. LTD.,20090331,12,IGAAP,851.9,831.8,,,,851.9,311.9,391.5,308.2,309.5,311.9,36.6123,1062.8,,,172.0,14923756.0,,149.2,,,,149.2376,712.5,1.2,1062.8,,,802.1,2.6495,2.6495,0.0017,499.1,530.1,57.4,2008
80856,GENESYS INTERNATIONAL CORPN. LTD.,20100331,12,IGAAP,688.0,620.6,43.7,43.7,,644.3,287.4,390.4,335.7,284.9,243.7,37.8240,1150.6,,,25.9,14923756.0,,149.2,,,,149.2376,956.4,,1150.6,,,1106.7,4.6659,4.6659,0.0,86.9,113.3,,2009
80858,NIHAR INFO GLOBAL LTD.,20080331,12,IGAAP,20.7,19.7,,,,20.7,0.5,3.9,0.2,0.4,0.5,2.4155,78.8,,,3.1,6188467.0,,61.9,,,,61.8847,62.4,6.9,78.8,,,69.55,5.033,5.033,0.1106,-3.6,-3.6,,2007
80858,NIHAR INFO GLOBAL LTD.,20090331,12,IGAAP,7.0,7.0,,,,7.0,-2.8,1.8,-3.5,-1.7,-2.8,-40.0000,75.5,,,3.8,6188467.0,,61.9,,,,61.8847,63.4,6.5,75.5,,,75.25,3.5181,3.5181,0.1025,24.6,24.6,,2008
80858,NIHAR INFO GLOBAL LTD.,20100331,12,IGAAP,3.0,3.0,,,,3.0,-36.8,-7.8,-37.7,-31.3,-31.3,-1043.3333,40.8,,,6.8,6188467.0,,61.9,,,,61.8847,26.6,6.7,40.8,,,58.15,0.0642,0.0642,0.2519,11.5,12.5,,2009
80993,GENUS COMMU-TRADE LTD.,20080331,12,IGAAP,2.0,,,,,2.0,0.1,0.2,0.2,-1.8,0.1,5.0000,108.0,,,3.3,10129500.0,,101.3,,,,101.295,98.8,3.1,108.0,,,106.9,3.1818,25.1515,0.0314,,,,2007
80993,GENUS COMMU-TRADE LTD.,20090331,12,IGAAP,1.9,,,,,1.9,0.2,0.3,0.3,-1.6,0.2,10.5263,162.3,,,58.7,10129500.0,,101.3,,,,101.295,99.0,1.7,162.3,,,132.35,1.165,2.568,0.0172,-10.0,-9.9,,2008
80993,GENUS COMMU-TRADE LTD.,20100331,12,IGAAP,1.8,,,,,1.8,-4.1,-1.6,-4.1,-4.0,-4.1,-227.7778,247.2,,,6.7,10129500.0,,101.3,,,,101.295,95.5,142.8,247.2,,,202.25,2.4478,34.8806,1.4953,-137.0,-137.0,,2009
80995,GENUS POWER INFRASTRUCTURES LTD.,20080331,12,IGAAP,4898.0,4872.8,,,,4898.0,480.4,871.2,566.8,768.1,480.4,9.8081,5163.2,,,698.8,14090682.0,500000.0,140.9,50.0,,,140.9068,2485.3,1840.4,5163.2,,,4393.4,1.2631,1.5127,0.7557,-316.6,-181.8,1315.2,2007
80995,GENUS POWER INFRASTRUCTURES LTD.,20090331,12,IGAAP,5861.1,5713.1,,,,5861.1,132.0,740.6,221.6,867.8,486.7,8.3039,7395.7,,,1306.2,14790682.0,500000.0,147.9,50.0,,,147.9068,2717.1,3223.8,7395.7,,,6211.8,1.0863,1.4068,1.2087,-525.2,-64.2,111.9,2008
80995,GENUS POWER INFRASTRUCTURES LTD.,20100331,12,IGAAP,6759.8,6635.2,,,,6759.8,263.9,851.8,353.0,856.4,473.4,7.0032,7379.5,,,1717.0,14790682.0,,147.9,,,,147.9068,2989.5,2481.3,7379.5,,,7338.65,0.9617,1.1763,0.83,1369.3,1586.4,52.3,2009
81023,GEODESIC LTD.,20080331,12,IGAAP,2694.2,2554.6,0.8,0.8,,2693.4,1104.0,1709.5,1260.8,1242.7,1104.0,40.9891,10057.3,,,399.4,92152939.0,,184.3,,,,921.5294,4263.9,5000.1,10057.3,,,6622.5,10.7368,10.7371,1.1727,1172.8,1253.0,88.8,2007
81023,GEODESIC LTD.,20090331,12,IGAAP,5388.8,4937.9,241.2,31.2,210.0,5147.6,1914.1,3203.1,2088.9,2362.1,1776.0,34.5015,13600.5,,,1074.6,92214974.0,,184.4,,,,922.1497,6027.1,5951.4,13600.5,,,11698.1,4.2241,4.2242,0.9874,713.0,714.2,5.7,2008
81023,GEODESIC LTD.,20100331,12,IGAAP,5110.3,4872.7,80.0,12.4,67.6,5030.3,1748.8,2881.2,1729.9,2167.9,1678.4,33.3658,14490.3,,,1236.6,92243799.0,,184.5,,,,922.438,7624.2,5123.5,14490.3,,,13948.95,3.5382,3.5613,0.672,2020.4,1993.2,2.5,2009
81038,GEOJIT FINANCIAL SERVICES LTD.,20080331,12,IGAAP,2088.2,,3.0,3.0,,2085.2,482.3,885.5,717.5,-1288.8,501.5,24.0505,5056.7,,,1886.5,208990870.0,,209.0,,,,2089.9087,2425.6,,5056.7,,,4252.85,1.2534,1.2534,0.0,690.8,941.4,4.2,2007
81038,GEOJIT FINANCIAL SERVICES LTD.,20090331,12,IGAAP,1599.0,3.4,4.8,4.8,,1594.2,145.2,423.2,202.7,-1292.8,146.0,9.1582,5296.7,,,1893.2,223411864.0,,223.4,,,,2234.1186,2760.5,,5296.7,,,5176.7,1.2351,1.2351,0.0,118.3,180.7,314.6,2008
81038,GEOJIT FINANCIAL SERVICES LTD.,20100331,12,IGAAP,2893.1,40.9,11.3,11.3,,2881.8,571.5,1728.5,809.9,-1246.5,576.3,19.9979,6120.7,,,2624.0,225253625.0,,225.3,,,,2252.5363,3190.4,,6120.7,,,5708.7,1.165,1.165,0.0,344.3,580.7,33.3,2009
81041,GEOLOGGING INDUSTRIES LTD.,20080331,12,IGAAP,14.5,13.4,1.0,1.0,,13.5,0.6,2.3,0.5,0.2,-0.4,-2.9630,69.1,,,21.1,5025130.0,,50.3,,,,50.2513,11.4,33.0,69.1,,,58.35,0.7463,0.7463,2.8947,-3.0,-3.0,,2007
81041,GEOLOGGING INDUSTRIES LTD.,20090331,12,IGAAP,37.8,37.4,,,,37.8,-1.7,7.5,0.8,4.7,-0.5,-1.3228,78.3,,,13.3,6420630.0,,64.2,,,,64.2063,23.6,36.4,78.3,,,73.7,0.9087,0.9087,1.5424,11.8,11.0,14.0,2008
81041,GEOLOGGING INDUSTRIES LTD.,20100331,12,IGAAP,59.4,50.3,8.9,8.9,,50.5,2.8,21.2,5.2,0.5,-5.7,-11.2871,79.9,,,26.3,6420630.0,,64.2,,,,64.2063,26.4,21.2,79.9,,,79.1,0.5536,0.5536,0.803,32.5,31.0,,2009
81054,GEOMETRIC LTD. [MERGED],20080331,12,IGAAP,2012.5,1783.3,0.2,0.2,,2012.3,214.2,366.4,257.6,53.4,224.0,11.1315,2660.7,,,254.7,62103560.0,,124.2,,,,621.0356,2126.3,156.4,2660.7,,,2572.55,0.7944,0.7944,0.0736,233.1,271.2,9.1,2007
81054,GEOMETRIC LTD. [MERGED],20090331,12,IGAAP,2980.6,2345.2,452.0,16.8,435.2,2528.6,430.1,889.3,448.0,152.5,6.4,0.2531,2646.2,,,496.2,62114350.0,,124.2,,,,621.1435,1875.6,121.7,2646.2,,,2653.45,2.3462,2.3462,0.0649,-81.3,-320.3,4.2,2008
81054,GEOMETRIC LTD. [MERGED],20100331,12,IGAAP,2287.5,2142.5,0.6,,0.6,2286.9,136.4,362.4,147.0,130.9,138.9,6.0737,2745.0,,,346.5,62114350.0,,124.2,,,,621.1435,2162.6,77.6,2745.0,,,2695.6,2.6111,2.6111,0.0359,54.7,93.8,,2009
81156,GERMAN GARDENS LTD.,20080331,12,IGAAP,6.7,6.7,,,,6.7,0.2,1.8,0.1,1.4,1.5,22.3881,37.0,,,1.7,6234700.0,,62.3,,,,62.347,18.0,17.3,37.0,,,36.2,7.3529,11.7647,0.9611,0.7,0.7,,2007
81156,GERMAN GARDENS LTD.,20090331,12,IGAAP,4.3,4.3,,,,4.3,-0.4,0.9,-0.4,-0.4,-0.4,-9.3023,34.0,,,0.8,6234700.0,,62.3,,,,62.347,17.7,15.5,34.0,,,35.5,15.875,26.0,0.8757,1.5,1.5,,2008
81156,GERMAN GARDENS LTD.,20100331,12,IGAAP,3.0,3.0,,,,3.0,-1.4,-0.2,-1.4,-1.3,-1.4,-46.6667,26.6,,,0.9,6234700.0,,62.3,,,,62.347,16.3,9.4,26.6,,,30.3,7.4444,16.0,0.5767,4.1,4.1,,2009
81173,MAHINDRA LIFESPACE DEVELOPERS LTD.,20080331,12,IGAAP,2199.5,1721.2,,,,2199.5,653.9,825.1,804.5,361.0,687.8,31.2707,10008.0,,,741.8,40854501.0,1000000.0,408.5,100.0,,,408.545,8637.5,100.0,10008.0,,,9418.25,2.8492,4.736,0.0117,-1.2,142.7,407.6,2007
81173,MAHINDRA LIFESPACE DEVELOPERS LTD.,20090331,12,IGAAP,2061.1,1654.0,103.5,103.5,,1957.6,463.6,591.4,577.7,171.2,360.1,18.3950,10419.5,,,722.9,40854501.0,1000000.0,408.5,100.0,,,408.545,8971.6,100.0,10419.5,,,10213.75,2.2575,4.4945,0.0113,-692.0,-485.2,,2008
81173,MAHINDRA LIFESPACE DEVELOPERS LTD.,20100331,12,IGAAP,3496.3,3206.5,64.1,,64.1,3432.2,793.8,1142.3,1075.0,785.2,729.7,21.2604,12024.4,,,1365.9,40854501.0,1000000.0,408.5,100.0,,,408.545,9587.9,100.0,12024.4,,,11221.95,1.8731,3.1059,0.0105,632.6,885.2,,2009
81290,GHANSHYAM STEEL WORKS LTD.,20090331,12,IGAAP,,,,,,,-7.6,-1.5,-7.6,-7.4,-7.6,ER,177.0,,,41.0,9280000.0,,92.8,,,,92.8,-149.2,276.3,177.0,,,,0.2983,0.378,,,,,2008
81290,GHANSHYAM STEEL WORKS LTD.,20100331,12,IGAAP,,,,,,,-8.0,-2.1,-8.0,-8.0,-8.0,ER,171.0,,,43.9,9280000.0,,92.8,,,,92.8,-157.2,275.5,171.0,,,171.05,0.2971,0.3751,,,,,2009
81498,MIVEN MACHINE TOOLS LTD.,20080331,12,IGAAP,111.4,110.5,0.7,0.7,,110.7,-2.2,6.7,-1.9,4.0,-2.9,-2.6197,75.7,,,36.7,3003500.0,,30.0,,,,30.035,-6.8,41.0,75.7,,,73.3,0.2774,0.6323,,7.8,9.3,,2007
81498,MIVEN MACHINE TOOLS LTD.,20090331,12,IGAAP,60.1,59.3,0.6,0.6,,59.5,-9.4,0.0,-9.1,-2.8,-10.0,-16.8067,69.0,,,37.1,3003500.0,,30.0,,,,30.035,-15.8,43.5,69.0,,,72.35,0.0808,0.5656,,2.9,2.5,,2008
