sa_finance1_cocode,sa_company_name,sa_finance1_year,sa_ann_rep_months,sa_fs_format,sa_total_income,sa_sales,sa_prior_period_extra_ordi_inc,sa_prior_period_inc,sa_extra_ordi_inc,sa_tot_inc_net_of_pe,sa_pat,sa_pbdita,sa_pbt,sa_pbit_net_of_peoifi,sa_pat_net_of_pe,sa_pat_net_of_pe_pc_tot_inc_net_of_pe,sa_total_liabilities,sa_non_current_liabilities,sa_long_term_borrowings,sa_current_liabilities,sa_issued_equity_shares,sa_issued_pref_shares,sa_issued_equity_cap,sa_issued_pref_cap,sa_reduct_equity_cap_amt,sa_buyback_amt,sa_issued_equity_shares_in_lakhs,sa_shareholders_funds,sa_debt,sa_total_assets,sa_non_current_assets,sa_current_assets_incl_st_invest_loans,sa_avg_tot_asset_net_miscexp_now_reval,sa_quick_ratio,sa_current_ratio,sa_debt_equity,sa_cf_net_frm_op_activity,sa_cf_generated_frm_op,sa_cf_proceeds_share_issue,sa_year
24663,AURO LABORATORIES LTD.,20080331,12,IGAAP,61.3,61.3,,,,61.3,0.4,5.0,0.4,2.5,0.4,0.6525,126.0,,,15.2,6232500.0,,62.3,,,,62.325,49.3,61.5,126.0,,,112.4,0.535,1.7031,1.2475,-10.7,-10.7,,2007
24663,AURO LABORATORIES LTD.,20090331,12,IGAAP,108.8,107.6,,,,108.8,0.8,7.4,0.9,3.6,0.8,0.7353,157.3,,,26.3,6232500.0,,62.3,,,,62.325,50.1,80.9,157.3,,,141.65,0.6148,1.5244,1.6148,-6.9,-6.9,,2008
24685,AUROBINDO PHARMA LTD.,20070331,12,IGAAP,21092.7,19910.3,245.5,204.3,41.2,20847.2,2290.8,4189.2,2434.7,2035.4,2067.7,9.9184,33696.4,,,3216.9,53348637.0,,266.7,,,,533.4864,9293.2,19775.0,33696.4,,,29477.85,1.1518,1.6669,2.1279,475.3,735.1,28.3,2006
24685,AUROBINDO PHARMA LTD.,20080331,12,IGAAP,25120.9,24092.8,56.0,56.0,,25064.9,2907.8,4794.3,3448.4,3009.7,2852.1,11.3789,35458.0,,,4128.1,53765268.0,,268.8,,,,537.6527,12206.0,17568.6,35458.0,,,34577.2,1.106,1.7101,1.4393,1035.4,1468.9,15.3,2007
24685,AUROBINDO PHARMA LTD.,20090331,12,IGAAP,30248.3,28852.5,44.2,44.2,,30204.1,1285.4,6609.4,1639.9,3869.4,1241.5,4.1104,41474.1,,,4943.2,53765268.0,,268.8,,,,537.6527,13208.3,21182.5,41474.1,,,38466.05,0.9138,1.3881,1.6037,33.1,421.6,,2008
24697,AUROKNIT EXPORTS (INDIA) LTD.,20070630,12,IGAAP,,,,,,,-6.4,0.0,-6.4,-6.4,-6.4,ER,54.3,,,7.9,5116500.0,,51.2,,,,51.165,-0.8,47.2,54.3,,,55.2,0.0033,0.0033,,,,,2006
24697,AUROKNIT EXPORTS (INDIA) LTD.,20080630,12,IGAAP,,,,,,,,,,,,0,54.3,,,7.9,5116500.0,,51.2,,,,51.165,-0.8,47.2,54.3,,,54.3,0.0033,0.0033,,,,,2007
24697,AUROKNIT EXPORTS (INDIA) LTD.,20090630,12,IGAAP,18.2,,,,,18.2,-33.8,-33.8,-33.8,-1.1,17.1,93.9560,0.1,,,7.1,5116500.0,,51.2,,,,51.165,-34.6,27.2,0.1,,,27.2,0.0034,0.0034,,,,,2008
24700,AUROMA COKE LTD.,20070331,12,IGAAP,312.8,311.6,0.9,0.9,,311.9,1.1,14.5,1.5,8.7,0.5,0.1603,269.2,,,5.5,7515800.0,,75.2,,,,75.158,133.1,115.4,269.2,,,253.1,0.573,1.2107,0.867,-14.2,-13.7,45.8,2006
24700,AUROMA COKE LTD.,20080331,12,IGAAP,389.2,389.0,,,,389.2,3.0,19.5,4.4,14.0,3.0,0.7708,331.7,,,16.1,7515800.0,,75.2,,,,75.158,182.0,116.8,331.7,,,300.15,0.6588,1.4462,0.6418,-47.9,-46.2,45.9,2007
24700,AUROMA COKE LTD.,20090331,12,IGAAP,588.4,587.8,,,,588.4,3.0,27.7,3.6,20.1,3.5,0.5948,472.7,,,33.8,6318900.0,,63.2,,,,63.189,203.4,222.0,472.7,,,401.9,0.2609,0.9682,1.0914,-59.0,-57.3,18.4,2008
24774,AUSTIN ENGINEERING CO. LTD.,20070331,12,IGAAP,707.7,701.7,0.6,,0.6,707.1,53.5,116.3,84.5,97.7,54.4,7.6934,578.2,,,148.3,3531000.0,,35.3,,,,35.31,262.6,125.6,578.2,,,538.8,0.7553,1.5364,0.4783,14.2,36.7,26.9,2006
24774,AUSTIN ENGINEERING CO. LTD.,20080331,12,IGAAP,793.2,789.9,1.1,0.8,0.3,792.1,65.0,128.4,91.8,110.5,65.9,8.3197,690.2,,,160.5,3531000.0,,35.3,,,,35.31,302.2,164.7,690.2,,,634.2,0.6404,1.5585,0.545,22.3,57.2,,2007
24774,AUSTIN ENGINEERING CO. LTD.,20090331,12,IGAAP,871.6,858.4,0.4,0.2,0.2,871.2,51.4,162.4,93.5,133.7,52.6,6.0376,705.1,,,169.7,3511250.0,,35.1,,0.2,0.2,35.1125,339.3,135.4,705.1,,,697.65,0.6518,1.6553,0.3991,101.4,150.3,,2008
24857,AUTO PINS (INDIA) LTD.,20070331,12,IGAAP,12.0,9.9,2.1,2.1,,9.9,-10.4,-0.1,-10.4,-12.5,-12.5,-126.2626,142.3,,,89.6,5804620.0,,58.0,,,,58.0462,-138.5,179.0,142.3,,,149.05,0.1047,0.1282,,2.8,2.8,,2006
24857,AUTO PINS (INDIA) LTD.,20080331,12,IGAAP,19.3,14.8,4.5,4.5,,14.8,-7.8,2.5,-7.8,-12.2,-12.3,-83.1081,133.8,,,97.2,5804620.0,,58.0,,,,58.0462,-130.5,154.9,133.8,,,138.05,0.2356,0.3447,,6.5,6.5,,2007
24857,AUTO PINS (INDIA) LTD.,20090331,12,IGAAP,36.4,22.7,13.7,13.7,,22.7,-1.5,10.0,-1.5,-14.1,-15.2,-66.9604,130.3,,,94.4,5804620.0,,58.0,,,,58.0462,-120.8,144.5,130.3,,,132.05,0.2468,0.447,,-0.5,-0.5,,2008
24919,AUTOLINE INDUSTRIES LTD.,20070331,12,IGAAP,2101.8,2100.3,0.1,0.1,,2101.7,150.3,256.5,205.0,225.6,150.2,7.1466,1706.4,,,233.0,10366844.0,,103.7,,,,103.6684,1005.4,375.2,1706.4,,,1242.2,0.6707,1.525,0.3732,-42.8,-42.8,695.6,2006
24919,AUTOLINE INDUSTRIES LTD.,20080331,12,IGAAP,3034.5,3022.9,,,,3034.5,244.4,400.8,299.7,346.0,244.4,8.0540,2981.0,,,269.7,10954969.0,,109.5,,,,109.5497,1410.6,1146.2,2981.0,,,2342.45,0.6913,1.1106,0.8126,244.8,244.8,235.4,2007
24919,AUTOLINE INDUSTRIES LTD.,20090331,12,IGAAP,2650.6,2631.9,0.3,0.1,0.2,2650.3,45.7,220.8,62.6,117.7,45.4,1.7130,3654.4,,,418.7,12204969.0,,122.0,,,,122.0497,1759.0,1398.0,3654.4,,,3316.9,0.5769,0.9996,0.7948,221.1,222.1,320.8,2008
24921,AUTOLITE (INDIA) LTD.,20070331,12,IGAAP,754.8,699.1,54.3,54.3,,700.5,46.6,102.5,49.6,12.6,-7.5,-1.0707,541.0,,,193.3,7276241.0,250000.0,72.8,2.5,,,72.7624,123.1,186.3,541.0,,,536.7,0.4117,0.6009,1.5448,42.0,45.2,,2006
24921,AUTOLITE (INDIA) LTD.,20080331,12,IGAAP,857.8,825.5,20.7,20.6,0.1,837.1,67.5,146.3,79.1,69.6,46.8,5.5907,704.0,,,188.1,8056241.0,,80.6,,,,80.5624,291.3,163.2,704.0,,,621.15,0.84,1.1019,0.5602,-4.8,-2.2,69.2,2007
24921,AUTOLITE (INDIA) LTD.,20090331,12,IGAAP,835.2,829.9,3.8,3.7,0.1,831.4,1.4,83.5,3.4,30.8,-2.4,-0.2887,668.7,,,140.5,9456241.0,,94.6,,,,94.5624,301.4,174.2,668.7,,,684.0,0.702,0.9986,0.578,44.4,59.4,10.7,2008
24967,AUTOMOBILE CORPN. OF GOA LTD.,20070331,12,IGAAP,3554.9,3546.2,1.1,0.5,0.6,3553.8,203.7,340.7,311.7,305.2,202.6,5.7009,1347.8,,,563.0,6421622.0,,64.2,,,,64.2162,374.3,93.7,1347.8,,,1110.1,0.7777,1.038,0.2503,151.5,257.0,2.0,2006
24967,AUTOMOBILE CORPN. OF GOA LTD.,20080331,12,IGAAP,3598.6,3540.3,10.2,10.0,0.2,3588.4,206.0,330.8,297.5,242.0,195.8,5.4565,2215.7,,,559.7,6421622.0,,64.2,,,,64.2162,1196.7,115.9,2215.7,,,1781.75,1.448,1.7269,0.0968,83.2,178.0,692.7,2007
24967,AUTOMOBILE CORPN. OF GOA LTD.,20090331,12,IGAAP,3491.2,3402.1,33.9,4.9,29.0,3457.3,194.5,325.9,282.4,197.1,160.6,4.6452,2222.9,,,535.1,6421622.0,,64.2,,,,64.2162,1316.1,11.0,2222.9,,,2219.3,1.3491,1.5762,0.0084,295.9,368.1,,2008
24969,AUTOMOBILE PRODUCTS OF INDIA LTD.,20090331,12,IGAAP,2.3,2.2,,,,2.3,-3.7,-3.5,-3.7,-3.8,-3.7,-160.8696,139.8,,,105.3,4817656.0,,4.8,,,,48.1766,-47.2,81.7,139.8,,,,0.0617,0.0627,,,,,2008
24976,AUTOMOTIVE AXLES LTD.,20070930,12,IGAAP,7047.0,6989.2,0.1,,0.1,7046.9,536.3,1066.8,819.0,838.1,536.2,7.6090,4201.4,,,969.4,15111975.0,,151.1,,,,151.1198,1256.0,1019.1,4201.4,,,3486.95,0.7627,1.0937,0.8114,319.4,601.0,,2006
24976,AUTOMOTIVE AXLES LTD.,20080930,12,IGAAP,8539.6,8530.2,2.9,1.3,1.6,8536.7,557.8,1171.4,854.3,953.1,554.9,6.5002,4526.6,,,853.6,15111975.0,,151.1,,,,151.1198,1698.9,720.7,4526.6,,,4364.0,0.8147,1.2102,0.4242,979.9,1215.1,,2007
24976,AUTOMOTIVE AXLES LTD.,20090930,12,IGAAP,2966.6,2917.4,43.0,43.0,,2923.6,96.6,386.4,143.5,151.4,53.7,1.8368,2986.0,,,554.2,15111975.0,,151.1,,,,151.1198,1747.2,454.2,2986.0,,,3756.3,0.9695,1.6927,0.26,349.3,426.7,,2008
25009,AUTOPAL INDUSTRIES LTD.,20070331,12,IGAAP,38.5,,38.5,38.5,,0.0,12.3,38.1,12.3,-4.6,-26.1,ER,69.5,,,87.8,6240920.0,,62.4,,,,62.4092,-233.8,209.2,69.5,,,71.95,0.0852,0.1414,,0.4,2.4,,2006
25009,AUTOPAL INDUSTRIES LTD.,20080331,12,IGAAP,21.7,20.8,,,,21.7,-13.0,-5.9,-13.0,-11.0,-12.8,-58.9862,75.8,,,127.4,6240920.0,,62.4,,,,62.4092,-246.8,188.9,75.8,,,72.65,0.1081,0.1318,,21.9,21.9,,2007
25009,AUTOPAL INDUSTRIES LTD.,20090331,12,IGAAP,167.2,30.6,135.8,135.8,,31.4,107.2,121.6,107.3,-23.7,-25.2,-80.2548,52.7,,,144.9,6240920.0,,62.4,,,,62.4092,-132.1,39.9,52.7,,,64.25,0.0211,0.0505,,9.6,9.6,,2008
25020,AUTORIDERS FINANCE LTD.,20070331,12,IGAAP,0.6,,0.3,0.3,,0.3,-4.2,0.3,-4.2,-4.8,-4.5,-1500.0000,385.4,,,21.5,13107000.0,,131.1,,,,131.07,-1206.9,1274.5,385.4,,,387.9,13.8047,13.8047,,-0.1,-0.4,,2006
25020,AUTORIDERS FINANCE LTD.,20080331,12,IGAAP,3.9,,3.7,0.3,3.4,0.2,-0.7,3.5,-0.7,-4.6,-4.4,-2200.0000,380.6,,,62.6,13107000.0,,131.1,,,,131.07,-1207.7,1229.6,380.6,,,383.0,4.7348,4.7348,,39.7,39.4,,2007
25020,AUTORIDERS FINANCE LTD.,20090331,12,IGAAP,0.2,,,,,0.2,-4.0,-0.2,-4.0,-4.2,-4.0,-2000.0000,605.0,,,62.8,13107000.0,,131.1,,,,131.07,-1211.7,1229.5,605.0,,,492.8,8.3535,8.3535,,-0.2,-0.2,,2008
25021,AUTORIDERS INTERNATIONAL LTD.,20070331,12,IGAAP,208.3,198.5,1.9,,1.9,206.4,6.4,27.6,5.7,-1.3,5.1,2.4709,131.7,,,329.9,245070.0,,2.5,,,,2.4507,-304.5,97.9,131.7,,,114.55,0.2216,0.2216,,21.5,21.4,,2006
25021,AUTORIDERS INTERNATIONAL LTD.,20080331,12,IGAAP,227.3,218.4,3.3,0.2,3.1,224.0,-3.0,27.6,-4.6,-9.9,-6.3,-2.8125,135.6,,,331.3,245070.0,,2.5,,,,2.4507,-307.5,99.6,135.6,,,133.65,0.243,0.243,,16.4,14.8,,2007
25021,AUTORIDERS INTERNATIONAL LTD.,20090331,12,IGAAP,224.7,221.1,2.7,1.6,1.1,222.0,-4.1,22.2,-4.8,-4.8,-6.8,-3.0631,125.1,,,333.1,245070.0,,2.5,,,,2.4507,-311.6,91.2,125.1,,,130.35,0.221,0.221,,25.1,24.4,,2008
25089,AVAILABLE FINANCE LTD.,20070331,12,IGAAP,4.6,,,,,4.6,2.7,4.3,3.8,-0.3,2.7,58.6957,131.9,,,,10203700.0,,102.0,,,,102.037,112.8,18.0,131.9,,,126.7,2.0909,5.3636,0.1596,-6.6,-5.7,,2006
25089,AVAILABLE FINANCE LTD.,20080331,12,IGAAP,7.7,,,,,7.7,3.4,7.3,4.2,-0.4,3.4,44.1558,117.7,,,0.6,10203700.0,,102.0,,,,102.037,116.2,0.1,117.7,,,124.8,2.3571,4.9286,0.0009,20.7,22.1,,2007
25089,AVAILABLE FINANCE LTD.,20090331,12,IGAAP,6.4,,,,,6.4,3.7,6.0,4.8,-0.4,3.7,57.8125,122.2,,,0.2,10203700.0,,102.0,,,,102.037,119.8,0.9,122.2,,,119.95,1.0667,3.4667,0.0075,-1.7,-1.1,,2008
25159,AVANTEL LTD.,20070331,12,IGAAP,262.6,260.4,,,,262.6,21.4,51.3,32.4,38.4,21.7,8.2635,201.2,,,40.4,5152716.0,,51.5,,,,51.5272,117.3,1.3,201.2,,,188.7,1.1121,1.7723,0.0111,-4.7,-4.7,,2006
25159,AVANTEL LTD.,20080331,12,IGAAP,273.5,267.7,0.2,,0.2,273.3,30.2,75.1,51.9,54.7,30.0,10.9769,224.6,,,18.5,5152716.0,,51.5,,,,51.5272,138.3,1.3,224.6,,,193.5,1.4687,2.008,0.0094,27.6,27.6,,2007
25159,AVANTEL LTD.,20090331,12,IGAAP,276.0,272.8,0.1,,0.1,275.9,24.4,46.8,33.2,33.7,25.8,9.3512,243.7,,,13.5,5152716.0,,51.5,,,,51.5272,155.9,1.4,243.7,,,215.55,1.9377,2.3116,0.009,12.5,14.5,,2008
25176,AVANTI FEEDS LTD.,20070331,12,IGAAP,1223.2,1217.4,,,,1223.2,16.8,89.8,18.9,46.0,16.9,1.3816,1405.9,,,99.1,6540000.0,,65.4,,,,65.4,710.4,542.5,1405.9,,,1386.85,0.7431,1.706,0.7637,36.8,40.7,,2006
25176,AVANTI FEEDS LTD.,20080331,12,IGAAP,1067.8,1059.3,,,,1067.8,8.8,127.4,11.5,55.0,10.8,1.0114,1215.2,,,48.4,6540000.0,,65.4,,,,65.4,711.5,393.6,1215.2,,,1310.55,1.1283,2.4713,0.5532,172.0,173.7,,2007
25176,AVANTI FEEDS LTD.,20090331,12,IGAAP,736.4,730.1,0.4,0.4,,736.0,-70.3,9.9,-99.6,-31.7,-70.5,-9.5788,1210.4,,,94.8,8000000.0,,80.0,,,,80.0,699.6,367.2,1210.4,,,1212.8,1.257,2.0107,0.5249,93.4,94.0,58.4,2008
25177,SARTHAK GLOBAL LTD.,20070331,12,IGAAP,2.9,,,,,2.9,0.7,0.9,0.6,-2.3,0.7,24.1379,91.0,,,35.8,3000000.0,,30.0,,,,30.0,49.2,6.0,91.0,,,97.4,1.5391,1.5978,0.122,-7.6,-7.6,,2006
25177,SARTHAK GLOBAL LTD.,20080331,12,IGAAP,4.7,,,,,4.7,1.6,2.5,2.2,-2.5,1.6,34.0426,75.0,,,17.8,3000000.0,,30.0,,,,30.0,50.8,6.0,75.0,,,83.0,0.7514,0.8674,0.1181,-2.9,-2.6,,2007
25177,SARTHAK GLOBAL LTD.,20090331,12,IGAAP,3.4,,,,,3.4,0.8,1.1,0.8,-2.6,0.8,23.5294,69.6,,,11.9,3000000.0,,30.0,,,,30.0,51.6,6.0,69.6,,,72.3,1.1597,1.3361,0.1163,-1.7,-1.7,,2008
25188,SARTHAK INDUSTRIES LTD.,20070331,12,IGAAP,326.2,307.6,,,,326.2,6.9,20.0,7.3,-1.0,6.9,2.1153,315.4,,,146.8,5568850.0,,55.7,,,,55.6885,110.2,51.4,315.4,,,248.95,0.7782,0.8858,0.4664,31.7,33.3,,2006
25188,SARTHAK INDUSTRIES LTD.,20080331,12,IGAAP,635.1,620.8,0.1,0.1,,635.0,8.9,32.2,8.2,14.8,8.8,1.3858,745.1,,,546.8,5568850.0,,55.7,,,,55.6885,119.1,72.8,745.1,,,530.25,1.0507,1.1486,0.6113,-74.7,-73.1,,2007
25188,SARTHAK INDUSTRIES LTD.,20090331,12,IGAAP,508.4,497.0,0.1,,0.1,508.3,7.1,17.1,6.6,4.0,7.0,1.3771,679.5,,,512.1,5568850.0,,55.7,,,,55.6885,126.2,34.7,679.5,,,712.3,0.9798,1.0769,0.275,,,,2008
25290,SANOFI INDIA LTD.,20071231,12,IGAAP,10313.6,9611.3,68.1,50.0,18.1,10245.5,1444.2,2405.6,2217.8,1527.9,1386.6,13.5337,9318.8,,,1145.7,23030622.0,,230.3,,,,230.3062,6915.5,,9318.8,,,8869.2,2.6344,3.5907,0.0,1076.3,2050.2,,2006
25290,SANOFI INDIA LTD.,20081231,12,IGAAP,11548.8,10703.8,8.7,,8.7,11540.1,1662.0,2790.7,2595.5,1759.6,1659.0,14.3760,10799.2,,,1384.4,23030622.0,,230.3,,,,230.3062,8146.4,,10799.2,,,9910.2,3.0306,3.8376,0.0,1195.2,2176.6,,2007
25290,SANOFI INDIA LTD.,20091231,12,IGAAP,11666.3,10505.9,115.8,104.1,11.7,11550.5,1574.1,2623.0,2449.0,1291.8,1460.7,12.6462,12219.9,,,1581.6,23030622.0,,230.3,,,,230.3062,9181.6,,12219.9,,,11369.1,2.8197,3.7455,0.0,1371.4,2293.5,,2008
25323,AVERY INDIA LTD.,20070331,12,IGAAP,765.0,731.7,10.1,9.4,0.7,754.9,54.5,109.3,85.9,56.5,44.4,5.8816,686.0,,,159.5,9832302.0,,98.3,,,,98.323,418.7,,686.0,,,641.35,1.5044,1.9912,0.0,-74.4,-54.1,,2006
25323,AVERY INDIA LTD.,20080331,12,IGAAP,870.1,829.9,11.1,9.0,2.1,859.0,57.1,112.0,93.5,61.0,50.7,5.9022,752.4,,,141.7,9832302.0,,98.3,,,,98.323,482.5,,752.4,,,714.05,1.7685,2.1292,0.0,70.9,117.7,,2007
25323,AVERY INDIA LTD.,20090331,12,IGAAP,790.8,748.3,13.0,7.7,5.3,777.8,64.6,127.3,105.7,65.7,52.0,6.6855,820.2,,,114.3,9832302.0,,98.3,,,,98.323,548.1,,820.2,,,785.05,2.1224,2.5276,0.0,61.1,83.7,,2008
25399,AVINASH INFORMATION TECHNOLOGIES LTD.,20090331,12,IGAAP,,,,,,,-28.8,0.0,-28.8,-2.3,-28.8,ER,198.9,,,4.5,18005300.0,,180.1,,,,180.053,62.9,128.2,198.9,,,,8.9111,8.9111,2.0382,,,,2008
25487,DIVINUS FABRICS LTD.,20070331,12,IGAAP,0.3,0.3,,,,0.3,0.0,0.0,0.0,0.0,0.0,0.0000,6.9,,,2.1,247500.0,,2.5,,,,2.475,4.8,,6.9,,,5.85,1.8571,1.8571,0.0,-1.8,-1.8,,2006
25487,DIVINUS FABRICS LTD.,20080331,12,IGAAP,0.3,0.3,,,,0.3,0.1,0.1,0.1,0.1,0.1,33.3333,6.1,,,1.3,247500.0,,2.5,,,,2.475,4.8,,6.1,,,6.5,2.8462,2.8462,0.0,-0.4,-0.4,,2007
25487,DIVINUS FABRICS LTD.,20090331,12,IGAAP,0.3,0.3,,,,0.3,0.0,0.0,0.0,0.0,0.0,0.0000,5.0,,,0.1,247500.0,,2.5,,,,2.475,4.9,,5.0,,,5.55,27.0,27.0,0.0,-0.2,-0.2,,2008
25570,AVON MERCANTILE LTD.,20070331,12,IGAAP,,,,,,,-0.3,-0.2,-0.3,-0.1,-0.2,ER,132.0,,,3.1,7477390.0,,74.8,,,,74.7739,128.9,,132.0,,,132.1,0.8065,0.8065,0.0,-0.2,-0.1,,2006
25570,AVON MERCANTILE LTD.,20080331,12,IGAAP,,,,,,,-0.4,-0.3,-0.4,0.0,-0.1,ER,131.6,,,3.1,7477390.0,,74.8,,,,74.7739,128.5,,131.6,,,131.8,0.8387,0.8387,0.0,0.0,0.3,,2007
25570,AVON MERCANTILE LTD.,20090331,12,IGAAP,,,,,,,-0.1,-0.1,-0.1,-0.1,-0.1,ER,131.5,,,3.1,7477390.0,,74.8,,,,74.7739,128.4,,131.5,,,131.55,0.8065,0.8065,0.0,0.0,0.0,,2008
25574,AVON LIFESCIENCES LTD.,20070331,12,IGAAP,777.2,774.4,,,,777.2,-188.9,-47.1,-188.2,-94.5,-188.9,-24.3052,1257.5,,,83.5,12690900.0,,126.9,,,,126.909,312.2,847.0,1257.5,,,1305.5,0.4053,1.0405,2.713,-69.7,-69.0,21.0,2006
25574,AVON LIFESCIENCES LTD.,20080331,12,IGAAP,706.6,704.0,,,,706.6,-85.0,66.8,-84.2,17.1,-85.0,-12.0294,1283.6,,,89.1,22500000.0,,225.0,,,,225.0,423.3,756.8,1283.6,,,1270.55,0.5437,1.6742,1.7879,69.1,69.9,196.2,2007
25574,AVON LIFESCIENCES LTD.,20090331,12,IGAAP,1225.9,1222.8,,,,1225.9,55.8,211.1,56.5,152.8,55.8,4.5518,1874.5,,,239.3,22500000.0,,225.0,,,,225.0,479.1,1141.7,1874.5,,,1579.05,0.7547,1.6413,2.383,-131.1,-130.4,,2008
25580,C N I RESEARCH LTD.,20070331,12,IGAAP,36.0,13.8,,,,36.0,23.0,27.8,25.2,3.2,23.0,63.8889,64.6,,,1.1,20401500.0,,20.4,,,,204.015,44.6,15.6,64.6,,,51.3,15.8286,15.8286,0.3498,4.1,6.7,,2006
25580,C N I RESEARCH LTD.,20080331,12,IGAAP,46.2,12.8,,,,46.2,32.9,39.9,37.3,4.5,33.4,72.2944,93.6,,,1.2,30602250.0,,30.6,,,,306.0225,87.4,,93.6,,,79.1,15.3393,15.3393,0.0,0.9,4.1,,2007
25580,C N I RESEARCH LTD.,20090331,12,IGAAP,10.7,10.5,,,,10.7,-5.0,7.4,-2.9,6.7,-5.0,-46.7290,93.4,,,1.5,30602250.0,,30.6,,,,306.0225,82.4,2.4,93.4,,,93.5,8.4935,8.4935,0.0291,3.4,6.0,,2008
25600,AVON CORPORATION LTD.,20070331,12,IGAAP,396.6,393.1,,,,396.6,14.4,42.6,21.9,37.2,14.5,3.6561,261.8,,,93.2,2847284.0,,28.5,,,,28.4728,42.2,109.6,261.8,,,244.45,0.7298,0.8352,2.5972,-18.4,-17.9,4.7,2006
25600,AVON CORPORATION LTD.,20080331,12,IGAAP,505.3,498.5,0.2,,0.2,505.1,18.6,56.7,27.5,47.0,18.5,3.6626,616.1,,,358.5,2847284.0,,28.5,,,,28.4728,58.3,171.6,616.1,,,438.95,0.8698,0.935,2.9434,-70.8,-69.9,1.8,2007
25600,AVON CORPORATION LTD.,20090331,12,IGAAP,780.8,754.4,0.8,0.8,,780.0,70.0,114.5,79.0,76.2,69.2,8.8718,805.8,,,359.4,16580317.0,,165.8,,,,165.8032,253.0,156.0,805.8,,,707.5,1.1216,1.182,0.6166,-43.8,-36.5,135.5,2008
25727,AXEL POLYMERS LTD.,20070331,12,IGAAP,325.1,325.1,,,,325.1,0.7,15.6,6.1,10.8,0.8,0.2461,80.9,,,1.7,4300000.0,,43.0,,,,43.0,21.2,39.1,80.9,,,88.25,1.0299,1.0299,1.8443,7.9,13.3,,2006
25727,AXEL POLYMERS LTD.,20080331,12,IGAAP,428.7,428.4,,,,428.7,11.9,21.4,10.0,13.5,12.1,2.8225,75.3,,,2.6,4300000.0,,43.0,,,,43.0,33.1,32.7,75.3,,,78.1,0.5128,0.5128,0.9879,16.8,14.9,,2007
25727,AXEL POLYMERS LTD.,20090331,12,IGAAP,256.4,256.2,,,,256.4,-3.1,0.9,-6.5,-3.2,-2.6,-1.0140,67.0,,,1.9,4300000.0,,43.0,,,,43.0,30.0,30.6,67.0,,,71.15,0.291,0.291,1.02,9.6,6.1,,2008
25754,ELIXIR CAPITAL LTD.,20070331,12,IGAAP,9.7,,,,,9.7,6.4,9.4,9.3,-0.4,6.4,65.9794,79.8,,,6.6,3003200.0,,30.0,,,,30.032,69.3,,79.8,,,78.65,5.5644,7.6733,0.0,-8.7,-5.8,,2006
25754,ELIXIR CAPITAL LTD.,20080331,12,IGAAP,17.1,,,,,17.1,11.7,16.3,16.2,-0.5,12.1,70.7602,88.7,,,0.4,3003200.0,,30.0,,,,30.032,74.1,,88.7,,,84.25,4.3169,6.0915,0.0,-2.1,3.8,,2007
25754,ELIXIR CAPITAL LTD.,20090331,12,IGAAP,1.1,,,,,1.1,-18.2,0.7,-23.0,-0.5,-18.2,-1654.5455,63.4,,,0.3,3003200.0,,30.0,,,,30.032,55.8,,63.4,,,76.05,5.9577,7.9859,0.0,0.4,0.9,,2008
25782,AXON VENTURES LTD.,20070331,12,IGAAP,430.6,430.4,,,,430.6,27.5,28.1,27.4,27.4,27.5,6.3864,96.3,,,63.0,660000.0,,6.6,,,,6.6,33.1,,96.3,,,55.65,1.4365,1.4429,0.0,28.5,28.7,,2006
25782,AXON VENTURES LTD.,20080331,12,IGAAP,439.0,438.2,,,,439.0,-0.9,-0.1,-0.8,-1.5,-0.9,-0.2050,90.6,,,4.4,2640000.0,,26.4,,,,26.4,32.2,53.8,90.6,,,93.45,1.8636,3.0909,1.6708,-1.8,-1.7,,2007
25782,AXON VENTURES LTD.,20090331,12,IGAAP,68.2,68.2,,,,68.2,-0.1,1.4,0.0,0.8,-0.1,-0.1466,32.6,,,0.1,2640000.0,,26.4,,,,26.4,32.1,,32.6,,,61.6,41.0,100.0,0.0,-1.9,-1.9,,2008
25790,AXTEL INDUSTRIES LTD.,20080331,18,IGAAP,358.8,357.0,,,,358.8,14.2,33.7,22.8,24.5,14.2,3.9576,248.6,,,86.2,7999800.0,,80.0,,,,79.998,110.1,38.4,248.6,,,243.2,0.7623,1.3326,0.3488,-27.4,-19.2,2.0,2007
25790,AXTEL INDUSTRIES LTD.,20090331,12,IGAAP,367.5,367.5,,,,367.5,19.2,39.7,28.9,33.4,19.2,5.2245,263.1,,,70.9,9999800.0,,100.0,,,,99.998,146.5,30.5,263.1,,,250.35,0.9872,1.602,0.2082,2.6,12.4,18.0,2008
25838,AYOKI MERCHANTILE LTD.,20070331,12,IGAAP,0.3,,,,,0.3,0.2,0.3,0.3,0.0,0.2,66.6667,5.8,,,0.3,245000.0,,2.5,,,,2.45,4.4,0.4,5.8,,,5.7,1.1,1.1,0.0909,-0.2,-0.1,,2006
25838,AYOKI MERCHANTILE LTD.,20080331,12,IGAAP,0.3,0.3,,,,0.3,-0.1,-0.1,-0.1,0.0,0.0,0.0000,5.5,,,0.4,245000.0,,2.5,,,,2.45,4.3,0.4,5.5,,,5.65,1.0,1.0,0.093,0.0,0.1,,2007
